id,text,language,crop,label,answer
570,Sarkari tajweez shuda kapas ke beej kaunse hain?,ru,cotton,seed_selection,"NIAB, CIM aur MNH series ke beej Pakistan mein sarkari tajweez shuda hain."
571,Ghas nikalna kapas ki paidawar ke liye zaroori hai?,ru,cotton,yield_improvement,"Haan, pehle 6 haftay ghas nikalna 40 faised tak paidawar barbaad hone se bachata hai."
572,Tez hawa kapas ke paudhon ko kaise nuksan deti hai?,ru,cotton,weather_impact,60 km/h se tez hawa kapas ke pake paudhon ko giraa sakti hai aur physical nuksan pahunchaa sakti hai.
573,Sabziyaat ke liye sabse achha khad kaunsa hota hai?,ru,generic,fertilizer_guidance,Mutawazan NPK khad compost ke saath mila kar dena sabziyaat ke liye behtar nataa deta hai.
574,How to prevent fungal diseases in vegetable crops?,en,generic,pest_prevention,"Use disease-free seeds, improve air circulation, and apply copper-based fungicide as prevention."
575,How can I increase cotton yield per acre?,en,cotton,yield_improvement,"Use certified varieties, optimal plant spacing, timely irrigation, and balanced fertilization for higher yield."
576,What is the impact of seed treatment on cotton yield?,en,cotton,yield_improvement,"Seed treatment reduces seedling mortality and improves plant stand, leading to 10 to 15 percent higher yield."
577,What is the role of earthworms in soil health?,en,generic,soil_health,"Earthworms improve soil aeration, drainage, and nutrient availability by burrowing and breaking down organic matter."
578,Can cotton grow well in sandy loam soil?,en,cotton,soil_type,"Yes, sandy loam soil is ideal for cotton as it drains well and warms up quickly."
579,How does temperature variation affect cotton fiber quality?,en,cotton,weather_impact,Cold nights slow boll development and reduce fiber length and strength in cotton.
580,Khara paani wali zameen mein kapas ho sakti hai?,ru,cotton,soil_type,Kapas thodi khaaraapan bardasht kar leti hai par shadeed namkeen zameen mein paidawar kam hoti hai.
581,Kisaan sarkari subsidy se kaise faida utha sakte hain?,ru,generic,farming_advice,"Local zara'at department mein registration karaein subsidized inputs, qarzay aur insurance ke liye."
582,How late can I sow cotton and still get good yield?,en,cotton,sowing_time,Cotton sown after June 15 faces reduced boll count and lower yield due to shorter growing season.
583,How can farmers benefit from government subsidy programs?,en,generic,farming_advice,"Register with local agriculture department to access subsidized inputs, loans, and insurance schemes."
584,Kapas lagane se pehle zameen ka test kaise karein?,ru,cotton,soil_type,Zameen ka numuna karib ki zara'at lab ko bhejein NPK aur micronutrients jaanchne ke liye.
585,Kapas ka beej kharidte waqt kya dekhna chahiye?,ru,cotton,seed_selection,"Certified label, germination rate aur beejai ki taareekh zaroor check karein beej khariidte waqt."
586,What is the interval between two cotton irrigations?,en,cotton,irrigation_schedule,Keep 10 to 15 day intervals between irrigations depending on soil type and weather conditions.
587,Ghas nikalna kapas ki paidawar ke liye zaroori hai?,ru,cotton,yield_improvement,"Haan, pehle 6 haftay ghas nikalna 40 faised tak paidawar barbaad hone se bachata hai."
588,Kapas ke paudhay ki topping se faida hota hai?,ru,cotton,yield_improvement,Topping se badhwaar tindayon ki taraf concentrate hoti hai aur wazn aur pakwaan behtar hoti hai.
589,When should I apply DAP fertilizer to cotton crop?,en,cotton,fertilizer_usage,Apply DAP at the time of sowing or just before to provide phosphorus for root development.
590,Integrated pest management kya hai aur kaise kaam karta hai?,ru,generic,pest_prevention,"IPM cultural, biological aur chemical tareeqon ko mila kar keeron ko munasib tareeqe se control karta hai."
591,Kapas ki paidawar barhane ka tareeqa kya hai?,ru,cotton,yield_improvement,"Certified beej, sahi faasla, waqt par pani, aur mutawazan khad se paidawar behtar hoti hai."
592,Should I wait for rain before sowing cotton seeds?,en,cotton,sowing_time,Light pre-sowing irrigation is sufficient; do not wait too long for rain as it delays the optimal sowing window.
593,Should I use treated seeds for cotton plantation?,en,cotton,seed_selection,"Yes, treated seeds protect against seedling diseases and improve germination uniformity."
594,Khushk mausam mein kapas ki paidawar kaise mutasir hoti hai?,ru,cotton,weather_impact,Tindayon ke waqt paani na milne se tindaay chhote reh jaate hain aur fiber quality kharab hoti hai.
595,How should I store cotton after harvesting at home?,en,cotton,storage_methods,Store cotton in dry jute bags in a well-ventilated room away from moisture and insects.
596,Kapas mein phool kab aana shuru hote hain?,ru,cotton,crop_growth,Germination ke 35 se 45 din baad kapas mein flower buds yaani squares banna shuru hote hain.
597,Kapas lagane se pehle baarish ka intezaar karein ya nahi?,ru,cotton,sowing_time,"Baarish ka intezaar na karein, halki pre-sowing irrigation deke beejai kar dein."
598,Which neem-based spray works on cotton pests?,en,cotton,pest_control,Neem extract spray at 0.5 percent concentration helps suppress sucking pests on cotton plants.
599,How to protect cotton from hailstorm damage?,en,cotton,weather_impact,Hailstorm damage cannot be fully prevented; apply boron and micronutrient spray after the storm.
600,SOP kapas mein kab dena chahiye?,ru,cotton,fertilizer_usage,SOP tinda banne ki shuruaat mein dena chahiye fiber quality behtar karne ke liye.
601,Pakistan mein reti wali zameen mein kaunsi fasal achhi hoti hai?,ru,generic,farming_advice,"Tarbooz, kharbooza, mungphali aur jowar reti wali zameen mein paani dene par achha kaam karte hain."
602,Which weeks in April are best for cotton sowing?,en,cotton,sowing_time,The last two weeks of April are best for cotton sowing in most Pakistani regions.
603,How to identify bollworm eggs on cotton leaves?,en,cotton,pest_control,"Bollworm eggs are small, round, cream-colored dots found on upper leaf surface and cotton bolls."
604,Chhotay kisan crop rotation se kaise faida uthayein?,ru,generic,crop_rotation,Anaj ke baad dalhan lagana zameen mein nitrogen restore karta hai aur paidawar barhata hai.
605,What growth regulator helps increase cotton yield?,en,cotton,yield_improvement,Mepiquat chloride at squaring stage controls excessive vegetative growth and improves boll retention.
606,Khraab zameen ko kapas ke liye behtar kaise banayein?,ru,cotton,soil_type,"Gobar ki khaad, crop rotation aur hara khad mila kar zameen ki quality behtar karein."
607,Can rain during harvesting affect cotton quality?,en,cotton,harvesting,"Yes, rain on open bolls causes staining and reduces fiber grade; pick before expected rain."
608,Gandum se pehle dalhan ugane ka kya faida hai?,ru,generic,crop_rotation,Dalhan fizaai nitrogen zameen mein lagati hai aur zameen ki banawat behtar karti hai gandum ke liye.
609,Drip irrigation flood irrigation se behtar kyon hai?,ru,generic,irrigation_methods,"Drip se 40 se 60 faised paani bachta hai, seedha jarh ko milta hai aur ghas bhi kam ati hai."
610,Zyada pani dene se kapas ki jad ko nuksan hota hai?,ru,cotton,irrigation_schedule,"Haan, zyada pani dene se jarhen sadi hoti hain; khaas tor par chikni zameen mein ihtiyaat rakhein."
611,Pakke kapas ke tindayon ki pehchaan kaise karein?,ru,cotton,harvesting,"Poori tarah khula hua safed fluffy tinda jis ka chilka bhoora khushk ho, todne ke liye tayaar hota hai."
612,BT kapas ka beej kahan se khareedna chahiye?,ru,cotton,seed_selection,Sarkari tajweez shuda dealeroin ya NIAB ya CIM ke authorized agents se BT beej khareedein.
613,Kapas mein Alternaria bimari kaise phailti hai?,ru,cotton,disease_management,Alternaria infected beej aur hawa se phailti hai; bachao ke liye mancozeb spray karein.
614,Sabziyaat ki fungal bimariyon ko kaise rokein?,ru,generic,pest_prevention,"Disease-free beej use karein, hawa ki aawajahi behtar rakhein aur copper fungicide bachao mein spray karein."
615,What organic fertilizers work best for cotton crop?,en,cotton,organic_farming,"Farm yard manure, compost, and vermicompost improve soil fertility and work well for cotton."
616,Kapas ko pani kitni dafa dena chahiye ek mausam mein?,ru,cotton,irrigation_schedule,"Kapas ko aam tor par pura mausam 6 se 8 pani chahiye, baarish par munihasar hai."
617,What is the benefit of using FYM in farming?,en,generic,soil_health,"Farm yard manure improves soil structure, water retention, nutrient supply, and overall crop health."
618,Mulching se paani kaise bachta hai khet mein?,ru,generic,irrigation_methods,Mulch se 50 faised tak zameen se evaporation kum hoti hai aur naami zyada dair tak baqaaya rehti hai.
619,What fungicide should I use for cotton wilt disease?,en,cotton,disease_management,Carbendazim or thiophanate-methyl soil drench helps manage fungal wilt in cotton fields.
620,How to apply zinc fertilizer to cotton fields?,en,cotton,fertilizer_usage,Apply zinc sulphate at 5 kg per acre in soil or use foliar spray at first irrigation.
621,Kapas mein bacterial blight ki roktham kaise karein?,ru,cotton,disease_management,Copper wali dawa lagayein aur certified beej use karein; upar se pani dene se bimari phailti hai.
622,Safed makkhi ke liye kapas par kon sa spray karein?,ru,cotton,pest_control,"Spiromesifen ya buprofezin safed makkhi ke liye kaargaar hai, chemical badal badle use karein."
623,Sabziyaat ke liye sabse achha khad kaunsa hota hai?,ru,generic,fertilizer_guidance,Mutawazan NPK khad compost ke saath mila kar dena sabziyaat ke liye behtar nataa deta hai.
624,Kapas ko pani ki zaroorat hai kaise pata chalega?,ru,cotton,irrigation_schedule,Shaam ko upar ke patton ka thoda murjhana yeh batata hai ke pani dene ka waqt aa gaya hai.
625,What growth regulator helps increase cotton yield?,en,cotton,yield_improvement,Mepiquat chloride at squaring stage controls excessive vegetative growth and improves boll retention.
626,What is the best chemical for pink bollworm in cotton?,en,cotton,pest_control,Emamectin benzoate is highly effective against pink bollworm; spray at first trap catch.
627,Pani ki kami se kapas ke tiinday par kya asar hota hai?,ru,cotton,irrigation_schedule,Tindayon ke waqt pani ki kami se tindaay girte hain aur fiber ki quality kharab hoti hai.
628,How much urea should I apply per acre for cotton?,en,cotton,fertilizer_usage,Apply 1 to 1.5 bags of urea per acre split in two or three doses during cotton growth.
629,Kapas ki fasal mein wilt bimari ka fungicide kya hai?,ru,cotton,disease_management,Carbendazim ya thiophanate-methyl ka soil drench fungal wilt control karne mein madadgar hai.
630,How to identify bollworm eggs on cotton leaves?,en,cotton,pest_control,"Bollworm eggs are small, round, cream-colored dots found on upper leaf surface and cotton bolls."
631,How to make compost for cotton field application?,en,cotton,organic_farming,"Mix crop residues, animal dung, and kitchen waste; compost for 2 to 3 months before application."
632,How to control bacterial blight in cotton crop?,en,cotton,disease_management,Use copper-based bactericides and disease-free certified seeds; avoid overhead irrigation to reduce spread.
633,How long can harvested cotton be stored safely?,en,cotton,storage_methods,Properly stored cotton can maintain quality for 3 to 6 months without significant grade loss.
634,Sabzi ki kasht ke liye zameen tayaar karne ka tareeqa?,ru,generic,farming_advice,"Gahri jotai karein, compost milayein, zameen baraabar karein aur paudhay lagane se pehle raised beds banayein."
635,What is the effect of drought on wheat production?,en,generic,weather_effects,Drought during grain filling stage significantly reduces wheat grain weight and total yield.
636,What causes sudden wilting of cotton plants in summer?,en,cotton,disease_management,Fusarium or Verticillium wilt fungi cause sudden wilting; heat and moisture stress worsen the symptoms.
637,Which market is best for selling cotton in Punjab?,en,cotton,market_price,"Multan, Bahawalpur, and Faisalabad mandis are major cotton trading centers in Punjab."
638,What soil depth is required for cotton root penetration?,en,cotton,soil_type,"Cotton roots need at least 60 to 90 cm of loose, well-drained soil for proper development."
639,What crops are suitable for rain-fed farming in Pakistan?,en,generic,farming_advice,"Sorghum, millet, groundnut, and moong bean grow well under rainfed conditions in Pakistan."
640,Kya seedha textile mill ko kapas bech sakte hain?,ru,cotton,market_price,"Haan, seedha textile mill ko bechna zyada munafa deta hai agar tadaad kaafi ho."
641,What is the best time of day to irrigate cotton?,en,cotton,irrigation_schedule,Irrigating in the early morning or evening reduces evaporation and improves water use efficiency.
642,Kapas behtar daam par kahan bech sakte hain?,ru,cotton,market_price,Registered mandi ya seedha ginning factory par; bechne se pehle do teen jagah bhaav zaroor maloom karein.
643,Vermicompost kapas ki zameen ke liye mufeed hai?,ru,cotton,organic_farming,"Haan, 2 tonne per acre vermicompost zameen ki badawat aur kapas ke paudhay ki sehat behtar karta hai."
644,BT kapas ka beej kahan se khareedna chahiye?,ru,cotton,seed_selection,Sarkari tajweez shuda dealeroin ya NIAB ya CIM ke authorized agents se BT beej khareedein.
645,Kapas mein tela keere ka ilaj kya hai?,ru,cotton,pest_control,Imidacloprid ya acetamiprid ka spray tela keere par bohot asar karta hai.
646,Which vegetables can be grown in winter in Pakistan?,en,generic,farming_advice,"Potato, carrot, spinach, peas, cauliflower, and onion grow well in Pakistani winters."
647,Kapas mein kitni baar khad dena zaroori hai?,ru,cotton,fertilizer_usage,"Kapas ko teen baar khad dena chahiye: beejai par, phoolon se pehle, aur tindayon ke waqt."
648,Reti wali zameen mein kapas lag sakti hai?,ru,cotton,soil_type,"Haan, reti loam zameen kapas ke liye mufeed hai kyunkay paani rukta nahi aur jaldi garm hoti hai."
649,Which cotton variety matures earliest in the season?,en,cotton,seed_selection,Early maturing varieties like CIM-496 help farmers in areas with shorter growing seasons.
650,What nutrients support vegetative growth in cotton?,en,cotton,crop_growth,Nitrogen and phosphorus are the main nutrients supporting early vegetative growth in cotton.
651,How tall does cotton plant grow in Pakistan?,en,cotton,crop_growth,Cotton plants typically grow 90 to 120 cm tall under good management in Pakistan.
652,Potash khad kapas ke liye zaroori hai ya nahi?,ru,cotton,fertilizer_usage,"Haan, potash fiber ki quality aur tindayon ka wazn barhata hai; SOP tinda lagane par dein."
653,Pakistan mein barani ilaqon ke liye kaunsi fasal behtar hai?,ru,generic,farming_advice,"Jowar, bajra, mungphali aur moong Pakistan ke barani ilaqon ke liye behtar fasalaat hain."
654,Kapas mein growth regulator se paidawar barhti hai?,ru,cotton,yield_improvement,Mepiquat chloride phoolon ke waqt dena zyada badhwaar rokta hai aur tindaay zyada bante hain.
655,How many bolls per plant is considered good cotton yield?,en,cotton,yield_improvement,Retaining 10 to 14 mature bolls per plant is considered a good yield target for cotton.
656,Paudhon mein ghizayi kami ki alamaat kaise pehchantein?,ru,generic,fertilizer_guidance,"Peela patta nitrogen ki kami, banafsh rang phosphorus ki aur pattay ke kinaaray bhure hone ka matlab potassium ki kami."
657,How do I know when cotton plant needs water?,en,cotton,irrigation_schedule,Slight drooping of upper leaves in the evening is a reliable sign cotton plant needs irrigation.
658,What month is ideal for cotton sowing in Sindh?,en,cotton,sowing_time,"In Sindh, April is the ideal month for cotton sowing due to warmer soil temperatures."
659,Zameen ki khaaraapan ki wajah kya hai aur ilaj kya hai?,ru,generic,soil_health,Kharaab drainage aur ghair standard pani khaaraapan badhata hai; achhe pani se leaching aur gypsum madadgar hai.
660,Which market is best for selling cotton in Punjab?,en,cotton,market_price,"Multan, Bahawalpur, and Faisalabad mandis are major cotton trading centers in Punjab."
661,What is the recommended NPK ratio for cotton farming?,en,cotton,fertilizer_usage,"A ratio of 1.5 bags urea, 1 bag DAP, and 0.5 bag SOP per acre is generally recommended."
662,Fasal mein nitrogen ki kami ki alamaat kya hoti hain?,ru,generic,fertilizer_guidance,"Purane pattay ka peela hona, khaas tor par pattay ki nok se shuru ho, nitrogen ki kami ki nishani hai."
663,Kapas par kon sa khad dena chahiye behtar paidal ke liye?,ru,cotton,fertilizer_usage,Beejai ke waqt DAP aur baad mein urea ki qastein dena kapas ke liye behtareen khad hai.
664,Does soil structure affect cotton plant establishment?,en,cotton,soil_type,"Yes, loose and friable soil improves germination, rooting, and early plant establishment in cotton."
665,How can I test cotton seed germination before planting?,en,cotton,seed_selection,Place 10 seeds on a wet cloth for 5 days; 7 or more sprouting indicates good germination.
666,How many irrigations does cotton need in flowering stage?,en,cotton,irrigation_schedule,Give 2 to 3 irrigations at 10-day intervals during the critical flowering stage.
667,What documents do I need to sell cotton at mandi?,en,cotton,market_price,"Bring your CNIC, land ownership document, and quality certificate from ginning unit if available."
668,Kapas ko pani dene ka behtareen waqt kaunsa hai din mein?,ru,cotton,irrigation_schedule,Subah sawera ya shaam ko pani dena behtar hai taakay evaporation kam ho.
669,Zinc ki kami fasal par kya asar dalti hai?,ru,generic,fertilizer_guidance,"Zinc ki kami se enzymes kaam nahi karte, daana nahi bharta aur aam paidawar kum ho jaati hai."
670,Which cotton seed variety is best for high yield?,en,cotton,seed_selection,Certified BT cotton varieties like NIAB-878 or CIM-599 generally give high yields in Pakistan.
671,Kapas ki beejai ka mausam kab khatam hojata hai?,ru,cotton,sowing_time,Kapas ki beejai ka behtareen mausam 31 May ko khatam hota hai.
672,Kapas behtar daam par kahan bech sakte hain?,ru,cotton,market_price,Registered mandi ya seedha ginning factory par; bechne se pehle do teen jagah bhaav zaroor maloom karein.
673,What is the interval between two cotton irrigations?,en,cotton,irrigation_schedule,Keep 10 to 15 day intervals between irrigations depending on soil type and weather conditions.
674,Integrated pest management kya hai aur kaise kaam karta hai?,ru,generic,pest_prevention,"IPM cultural, biological aur chemical tareeqon ko mila kar keeron ko munasib tareeqe se control karta hai."
675,Kapas beej ki germination test ghar par kaise karein?,ru,cotton,seed_selection,"10 beej geeli kapas par rakhein, 5 din mein 7 ya zyada ugtay hain to germination theek hai."
676,Can cotton tolerate waterlogging after heavy rains?,en,cotton,weather_impact,Cotton cannot tolerate waterlogging beyond 2 days; open drainage channels immediately after heavy rain.
677,What safety measures should I follow while spraying cotton?,en,cotton,pest_control,"Wear protective clothing, gloves, and mask; spray downwind and wash hands after spraying cotton."
678,Kapas ke pattay mein bollworm ke anday kaise pehchantein?,ru,cotton,pest_control,"Bollworm ke anday chhote, gol, cream rang ke hote hain, pattay ki upar wali sidd par milte hain."
679,How does crop rotation improve soil nutrients naturally?,en,generic,crop_rotation,"Different crops use and release different nutrients, keeping soil balanced and reducing pest buildup."
680,What is the difference between hybrid and BT cotton seeds?,en,cotton,seed_selection,BT cotton has insect resistance genes; hybrid varieties are bred for vigor but may lack built-in pest resistance.
681,What machinery is used for cotton ginning in Pakistan?,en,cotton,farming_equipment,Roller gins and saw gins are used to separate cotton fiber from seeds in Pakistan.
682,Which cover crops help improve soil health in Pakistan?,en,generic,crop_rotation,"Guar, senji, and berseem are excellent cover crops that improve soil fertility and structure."
683,Can cotton be grown successfully in waterlogged soil?,en,cotton,soil_type,"No, waterlogged soil causes root rot; improve drainage before planting cotton."
684,Kharpatwar ka control chemical ke baghair kaise karein?,ru,generic,farming_advice,"Haath se nikalna, mulch lagana aur kam faasle par beejai karna ghas ko qudrati tor par rokti hai."
685,How to protect crops from unseasonal rains?,en,generic,weather_effects,Raise field beds for drainage and apply protective fungicide spray before expected rain.
686,Can cotton be sown in sandy soil during April?,en,cotton,sowing_time,"Yes, sandy soil warms faster and April sowing works well if irrigation is managed carefully."
687,What causes sudden wilting of vegetable plants?,en,generic,pest_prevention,"Sudden wilting is often caused by fusarium wilt, root rot, or severe pest attack at root zone."
688,Kapas mein pesticide ka kharcha kam karne ka tareeqa kya hai?,ru,cotton,pest_control,"Har hafte khet check karein aur sirf zaroorat par spray karein, IPM apnayein kharcha bachane ke liye."
689,How does plant spacing affect cotton yield?,en,cotton,yield_improvement,Keep 75 cm between rows and 30 cm between plants for optimal light and air distribution.
690,When should I plant cotton seeds in Punjab?,en,cotton,sowing_time,"In Punjab, cotton seeds should be planted from late April to mid-May for optimal results."
691,How to protect cotton from thrips infestation?,en,cotton,pest_control,Apply spinosad or imidacloprid spray at first signs of thrips; avoid over-spraying beneficial insects.
692,How to manage irrigation during cotton boll opening?,en,cotton,irrigation_schedule,Reduce irrigation frequency during boll opening to promote uniform opening and maintain fiber quality.
693,How does high humidity affect cotton disease incidence?,en,cotton,weather_impact,High humidity promotes fungal and bacterial diseases; ensure proper plant spacing for air circulation.
694,Pakistan mein kapas ka paudha kitna uncha hota hai?,ru,cotton,crop_growth,Achhe intizaam mein Pakistan mein kapas 90 se 120 cm uncha hota hai.
695,Sarkar ne kapas ka support price kya rakha hai?,ru,cotton,market_price,Sarkar har mausam mein support price tarakhti hai; local zara'at office se jadeed rate poochein.
696,Kapas ke keedon ke liye biological spray kaunsa milta hai?,ru,cotton,organic_farming,"Beauveria bassiana, NPV aur neem se banay products kapas ke keedon ke liye biological options hain."
697,Can drip irrigation be used for cotton farming?,en,cotton,irrigation_schedule,"Yes, drip irrigation saves 30 to 40 percent water and improves cotton yield and quality."
698,How to separate cotton from bolls without damage?,en,cotton,harvesting,Hand pick during dry morning hours; avoid pulling hard to prevent fiber breakage.
699,How to identify bollworm eggs on cotton leaves?,en,cotton,pest_control,"Bollworm eggs are small, round, cream-colored dots found on upper leaf surface and cotton bolls."
700,How to control bollworm attack on cotton crop?,en,cotton,pest_control,Spray recommended insecticides like emamectin or profenofos at early infestation signs and repeat in 7 days.
701,What is the best BT cotton seed available in Pakistan?,en,cotton,seed_selection,NIAB-878 and CIM-599 are among the top certified BT cotton seeds available in Pakistan.
702,How does heat stress affect cotton boll formation?,en,cotton,weather_impact,Temperatures above 40°C during flowering cause boll shedding and reduce final yield significantly.
703,Kapas todne ke baad ghar par kahan rakhtay hain?,ru,cotton,storage_methods,"Khushk juut ke boron mein hawa-dar kamray mein rakhtay hain, naami aur keeron se door."
704,How does intercropping help in pest management?,en,generic,pest_prevention,"Intercropping confuses pests, attracts beneficial insects, and reduces pest buildup on any single crop."
705,What happens to cotton if it rains during flowering?,en,cotton,weather_impact,Rain during flowering can cause flower drop and increase disease risk; spray fungicide after rain.
706,Can vermicompost be used as cotton soil amendment?,en,cotton,organic_farming,"Yes, vermicompost at 2 tonnes per acre significantly improves soil structure and cotton plant health."
707,How do I control mealybug on cotton plants?,en,cotton,pest_control,Remove infested parts manually and apply chlorpyrifos or imidacloprid spray for severe mealybug attack.
708,How do I choose quality cotton seeds before planting?,en,cotton,seed_selection,Choose certified seeds from reputable sources; check germination rate and ensure seeds are disease-free.
709,Kapas ko thrips se bachane ka tareeqa kya hai?,ru,cotton,pest_control,"Spinosad ya imidacloprid ka spray thrips dikhte hi karein, mufeed keeron ko bachayein."
710,What soil pH is ideal for cotton cultivation?,en,cotton,soil_type,Cotton grows best in slightly acidic to neutral soil with a pH between 6.0 and 7.5.
711,Zyada pani dene se kapas ki jad ko nuksan hota hai?,ru,cotton,irrigation_schedule,"Haan, zyada pani dene se jarhen sadi hoti hain; khaas tor par chikni zameen mein ihtiyaat rakhein."
712,Ek acre kapas ko ek mausam mein kitna pani chahiye?,ru,cotton,irrigation_schedule,Ek acre kapas ko pura mausam mein lagbhag 36 se 40 inch pani ki zaroorat hoti hai.
713,How to handle cotton after picking to maintain quality?,en,cotton,harvesting,Spread picked cotton in shade for a few hours then pack in clean dry bags immediately.
714,What is the irrigation schedule for cotton in July?,en,cotton,irrigation_schedule,"In July, irrigate every 10 days as high temperatures increase cotton water demand."
715,Kapas ke liye ek acre mein kitna urea dena chahiye?,ru,cotton,fertilizer_usage,Ek acre kapas ke liye 1 se 1.5 boria urea do ya teen qastein mein dena chahiye.
716,Which neem-based spray works on cotton pests?,en,cotton,pest_control,Neem extract spray at 0.5 percent concentration helps suppress sucking pests on cotton plants.
717,Kya kapas chemical khad ke baghair ugayi ja sakti hai?,ru,cotton,organic_farming,"Haan, IPM aur organic tareeqon se chemical use kum ho sakta hai; neem aur biological control use karein."
718,Paudhon ke darmiyan fasla kapas ki paidawar par kaise asar karta hai?,ru,cotton,yield_improvement,Qaatron mein 75 cm aur paudhon mein 30 cm ka faasla roshni aur hawa ke liye behtar hai.
719,Kapas ke phoolon ke waqt kitne pani ki zaroorat hai?,ru,cotton,irrigation_schedule,Phoolon ke waqt 10 din ke fark par 2 se 3 baar pani dena zaroori hai.
720,What equipment is needed for cotton land preparation?,en,cotton,farming_equipment,"Tractor with chisel plow for deep tillage, rotavator for seedbed preparation, and ridger for beds."
721,What foliar spray can improve cotton boll formation?,en,cotton,fertilizer_usage,Boron and zinc foliar spray at flowering stage helps improve boll set and fiber development.
722,Ridge par kapas lagana behtar hai ya seedha zameen par?,ru,cotton,farming_equipment,Ridge par kapas lagana drainage aur hawa ke liye behtar hai khaas tor par bhaari zameen mein.
723,Kisaan sarkari subsidy se kaise faida utha sakte hain?,ru,generic,farming_advice,"Local zara'at department mein registration karaein subsidized inputs, qarzay aur insurance ke liye."
724,What is the right time to spray pesticide on cotton?,en,cotton,pest_control,Spray early morning or late evening to improve effectiveness and reduce drift.
725,Chikni zameen ko behtar banane ka tareeqa kya hai?,ru,generic,soil_health,"Gypsum, compost milayein aur gahri jotai karein chikni zameen ki banawat todne ke liye."
726,Can over-irrigation damage cotton root system?,en,cotton,irrigation_schedule,"Yes, waterlogging suffocates roots and promotes root rot; avoid over-irrigation especially in clay soils."
727,Kapas todne ke baad fiber ki hefazat kaise karein?,ru,cotton,harvesting,Todi gai kapas ko chand ghante saayay mein rakhein phir saaf khushk bagon mein band karein.
728,When should I apply DAP fertilizer to cotton crop?,en,cotton,fertilizer_usage,Apply DAP at the time of sowing or just before to provide phosphorus for root development.
729,How can I reduce pesticide cost in cotton farming?,en,cotton,pest_control,Scout fields weekly and spray only at threshold levels; use IPM practices to reduce spray frequency.
730,What happens if cotton is sown too early in season?,en,cotton,sowing_time,Early sowing before April can expose seedlings to cold stress and slow emergence.
731,Hara khad zameen ke liye kaise mufeed hai?,ru,generic,soil_health,Hara khad zameen mein nitrogen aur organic madda badhata hai jo zameen aur paidawar behtar karta hai.
732,What fertilizer schedule should I follow for cotton?,en,cotton,fertilizer_usage,"Apply DAP at sowing, urea at thinning, and potash at boll formation for best results."
733,Do paniyon ke darmiyan kitna fark hona chahiye?,ru,cotton,irrigation_schedule,Zameen aur mausam ke hisaab se 10 se 15 din ka fark do paniyon ke darmiyan rakhein.
734,Kapas ki fasal ke liye NPK ka anupat kya hona chahiye?,ru,cotton,fertilizer_usage,"Aam tor par 1.5 boria urea, 1 boria DAP aur 0.5 boria SOP per acre kafi rehta hai."
735,Neem ka spray kapas ke keedon par asar karta hai?,ru,cotton,pest_control,0.5 faised neem extract ka spray kapas ke chusti keeron ko kafi had tak dabata hai.
736,Which cotton variety grows well in clay soil?,en,cotton,seed_selection,Varieties like CIM-599 and MNH-886 perform well in clay soils with proper drainage.
737,What is the best time to sow cotton in Pakistan?,en,cotton,sowing_time,Cotton should be sown between late April and May in most regions of Pakistan for best yield.
738,What is the impact of climate change on crop yields?,en,generic,weather_effects,Climate change brings erratic rainfall and higher temperatures that reduce crop yields in Pakistan.
739,SOP kapas mein kab dena chahiye?,ru,cotton,fertilizer_usage,SOP tinda banne ki shuruaat mein dena chahiye fiber quality behtar karne ke liye.
740,Safed makkhi aur tela dono ke liye ek spray kaunsa hai?,ru,cotton,pest_control,Flonicamid ya spiromesifen dono safed makkhi aur tela ke liye mil kar kaam karte hain.
741,When is cotton ready for first picking?,en,cotton,harvesting,Cotton is ready for first picking when 60 percent of bolls in the field are fully open.
742,Can intercropping reduce cotton yield per plant?,en,cotton,yield_improvement,"Yes, intercropping can compete for nutrients; choose compatible crops and manage resources carefully."
743,What sprayer is best for cotton pesticide application?,en,cotton,farming_equipment,A motorized boom sprayer covers large area efficiently; knapsack sprayer works for small fields.
744,How to protect cotton from hailstorm damage?,en,cotton,weather_impact,Hailstorm damage cannot be fully prevented; apply boron and micronutrient spray after the storm.
745,How to manage irrigation in waterlogged fields?,en,generic,irrigation_methods,"Open drainage channels, create ridges, and pump out excess water immediately after heavy rain."
746,Urea khad dene ka sahi tareeqa kya hai?,ru,generic,fertilizer_guidance,"Urea qastein mein dein, geeli zameen par bichaayein aur tez hawa wali garmi mein upar se mat dein."
747,Kapas ke khet ke liye compost kaise banayein ghar par?,ru,cotton,organic_farming,"Fasal ki bacha kucha, janwaron ki meng aur kitchen waste milaein; 2 se 3 mahine mein tayaar ho jaati hai."
748,How do I prevent pesticide runoff into water sources?,en,generic,pest_prevention,Maintain buffer zones near water bodies and avoid spraying before expected heavy rain.
749,Garmi ya sardi mein se kaunsa kapas ki badhwaar ke liye behtar hai?,ru,cotton,crop_growth,"Kapas chhoti raat wala paudha hai, Julai-August mein qudrati tor par phool aata hai."
750,Can I mix DAP and urea together for cotton?,en,cotton,fertilizer_usage,It is better to apply DAP at sowing and urea later in splits rather than mixing both.
751,BT kapas ki beejai ka behtar waqt kya hai?,ru,cotton,sowing_time,BT kapas ki beejai April 25 se May 15 tak karna behtar nataij deta hai.
752,What is the last date to sow cotton in Multan?,en,cotton,sowing_time,"In Multan, May 31 is generally considered the last feasible date for cotton sowing."
